from_ksh,to_ksh,to_name,road_km,drive_minutes,haversine_km
12919,24891,Szigliget,15.8,20,9.4
12919,03814,Hévíz,13.7,19,10.4
12919,23898,Rezi,14.7,20,10.8
12919,32081,Alsópáhok,14.0,16,11.2
12919,14182,Várvölgy,19.4,26,12.4
12919,17871,Lesencetomaj,17.6,19,12.9
12919,14906,Sármellék,19.8,24,13.1
12919,20729,Balatonfenyves,39.5,37,13.5
12919,18041,Karmacs,18.4,23,14.0
12919,33288,Zalaszántó,19.5,24,14.4
12919,11174,Kéthely,32.6,35,14.8
12919,02787,Nemesgulács,18.9,22,15.0
12919,22327,Badacsonytomaj,20.8,22,15.5
12919,13736,Zalavár,24.4,29,15.6
08369,21050,Pókaszepetk,8.0,10,5.5
08369,19512,Alsónemesapáti,12.0,14,5.8
08369,02608,Zalaszentiván,9.0,11,6.0
08369,33428,Egervár,19.3,20,8.3
08369,20589,Nagykapornak,19.4,21,8.7
08369,32522,Zalaszentgrót,23.2,28,10.0
08369,24280,Zalabér,14.9,18,10.3
08369,32054,Zalaegerszeg,15.4,19,10.4
08369,20613,Búcsúszentlászló,18.2,20,11.2
08369,07232,Zalaszentlászló,29.9,36,12.2
08369,32902,Kehidakustány,31.5,34,12.5
08369,32124,Bérbaltavár,15.4,17,12.9
08369,09724,Győrvár,21.4,25,13.6
08369,04002,Zalacsány,27.3,29,13.8
08369,08828,Teskánd,20.7,25,15.1
08369,17543,Bocfölde,28.6,31,15.7
08369,11165,Szentpéterúr,28.7,32,16.1
08369,18041,Karmacs,38.4,45,16.9
08369,30368,Bagod,26.1,27,16.9
08369,12609,Türje,23.0,27,17.1
16319,29090,Sopronhorpács,5.5,7,2.5
16319,31194,Lövő,3.3,5,2.9
16319,04622,Zsira,10.1,12,6.7
16319,32939,Nagylózs,11.3,14,7.2
16319,19673,Újkér,10.4,12,7.4
16319,23773,Pereszteg,15.5,17,8.6
16319,02495,Nagycenk,16.8,19,11.0
16319,15343,Fertőszentmiklós,24.2,22,12.1
16319,02431,Bük,19.1,23,13.4
16319,31635,Iván,18.1,21,13.5
16319,08563,Csapod,19.7,20,13.7
16319,12140,Csepreg,18.1,22,14.0
16319,18403,Hegykő,22.7,25,14.2
16319,05476,Bő,18.7,20,14.3
16319,16887,Horvátzsidány,18.4,22,15.7
16319,06895,Kópháza,21.7,24,17.0
16319,29407,Agyagosszergény,21.6,25,19.4
16319,07214,Acsád,26.1,30,19.4
16319,09885,Fertőd,26.3,33,19.8
16319,30021,Sarród,25.5,30,20.2
03142,12247,Kemenesmagasi,10.1,14,3.8
03142,09229,Tokorcs,10.0,12,7.7
03142,09937,Kenyeri,9.7,11,8.0
03142,32629,Ostffyasszonyfa,15.3,17,8.7
03142,27094,Celldömölk,12.6,16,10.1
03142,26374,Magyargencs,19.7,23,11.4
03142,14793,Rábakecöl,13.2,14,11.8
03142,21759,Nemesszalók,15.0,16,12.3
03142,04668,Mihályháza,23.2,29,12.8
03142,21537,Uraiújfalu,20.7,23,13.2
03142,32814,Csögle,17.9,21,14.4
03142,30881,Répcelak,26.8,27,14.5
03142,02237,Vág,24.3,28,14.7
03142,29009,Nyárád,19.6,21,15.9
03142,10445,Egyházaskesző,27.4,32,16.0
03142,10588,Beled,19.9,22,16.4
03142,26152,Gérce,22.3,26,16.5
03142,26073,Rábapaty,30.0,32,16.9
03142,10232,Egyházashetye,21.1,24,17.9
03142,21306,Sárvár,25.7,30,18.3
11703,19196,Nagyvázsony,11.4,12,5.4
11703,22451,Pécsely,9.3,10,5.4
11703,02714,Tótvázsony,11.4,13,8.2
11703,14553,Kapolcs,14.7,17,9.8
11703,20853,Úrkút,18.2,18,11.3
11703,20826,Zánka,17.3,23,11.7
11703,21175,Balatonfüred,15.6,17,11.9
11703,25308,Balatonakali,13.2,17,12.0
11703,25858,Köveskál,17.1,19,12.8
11703,30465,Tihany,19.1,25,13.6
11703,02194,Nemesvámos,16.0,15,14.0
11703,02185,Csopak,21.3,25,15.5
11703,07898,Halimba,23.1,25,16.4
11703,24907,Balatonszárszó,33.1,55,17.0
11703,06673,Ajka,27.1,30,17.4
11703,07117,Balatonföldvár,27.6,48,17.5
11703,23454,Kővágóörs,21.9,25,17.5
11703,05625,Révfülöp,21.0,27,18.1
11703,22822,Balatonszemes,38.9,63,18.7
11703,07922,Szentgál,31.5,30,18.9
09645,21324,Balatonszentgyörgy,5.2,9,4.1
09645,13736,Zalavár,19.3,21,5.8
09645,27377,Balatonberény,11.6,15,6.1
09645,15626,Somogysámson,12.6,16,8.1
09645,14906,Sármellék,15.3,18,8.5
09645,18421,Keszthely,13.9,17,9.1
09645,07375,Balatonkeresztúr,12.9,17,9.4
09645,11174,Kéthely,17.0,18,11.3
09645,32081,Alsópáhok,19.2,20,11.9
09645,12919,Vonyarcvashegy,26.2,30,12.3
09645,23302,Gyenesdiás,23.5,26,12.3
09645,12946,Garabonc,33.6,32,12.5
09645,17400,Zalaapáti,24.3,27,14.6
09645,25052,Orosztony,32.4,38,14.7
09645,03814,Hévíz,23.0,26,15.4
09645,28778,Dióskál,31.6,35,15.5
09645,11785,Zalakaros,31.8,31,15.8
09645,18500,Marcali,26.4,31,16.1
09645,10348,Zalakomár,25.2,22,16.2
09645,20729,Balatonfenyves,23.5,20,17.0
21661,25690,Domaháza,5.3,4,3.7
21661,10074,Istenmezeje,7.4,9,6.1
21661,03665,Cered,9.3,11,6.7
21661,10621,Bükkszenterzsébet,18.0,22,9.9
21661,30207,Borsodszentgyörgy,34.3,45,10.3
21661,25104,Hangony,13.2,14,10.8
21661,20048,Bárna,33.0,33,11.6
21661,13240,Tarnalelesz,27.4,33,11.6
21661,19372,Mátranovák,36.6,45,12.2
21661,12070,Pétervására,21.8,25,12.6
21661,26657,Járdánháza,32.8,43,12.8
21661,05315,Borsodnádasd,36.8,45,13.2
21661,24332,Mátraszele,31.2,32,14.6
21661,33525,Mátraterenye,29.6,32,15.7
21661,14331,Arló,30.7,41,16.7
21661,01526,Somoskőújfalu,34.4,39,17.3
21661,25788,Salgótarján,27.1,29,17.5
21661,28389,Kazár,37.1,40,18.2
21661,27580,Nemti,35.4,39,18.3
21661,02963,Bükkszék,27.6,32,18.6
17747,31352,Darány,10.0,12,4.9
17747,08572,Kétújfalu,5.4,7,5.1
17747,33899,Nagydobsza,19.6,21,7.8
17747,11040,Lakócsa,13.8,17,9.6
17747,33932,Hobol,13.4,16,11.2
17747,10986,Szulok,26.3,30,12.3
17747,17419,Drávafok,15.7,18,12.6
17747,08819,Felsőszentmárton,21.8,26,13.7
17747,32799,Barcs,22.9,25,14.4
17747,07773,Dencsháza,24.7,31,14.6
17747,26578,Szigetvár,20.2,26,15.2
17747,23807,Somogyapáti,23.1,27,15.8
17747,05971,Csokonyavisonta,34.0,39,17.6
17747,19150,Homokszentgyörgy,33.6,39,17.9
17747,16258,Lad,34.3,39,18.6
17747,28741,Sellye,24.6,29,19.3
17747,27164,Nagypeterd,26.9,31,21.0
17747,19901,Csányoszró,28.7,33,22.3
17747,29540,Mozsgó,29.5,35,22.3
17747,21698,Drávasztára,33.0,37,23.5
03063,06053,Ragály,4.3,6,3.5
03063,27410,Putnok,15.2,18,10.0
03063,09362,Aggtelek,18.6,22,10.7
03063,31671,Felsőtelekes,16.7,18,11.5
03063,23029,Rudabánya,16.8,20,11.6
03063,32762,Felsőnyárád,13.0,16,12.1
03063,14313,Sajókaza,17.7,20,13.4
03063,21953,Bánréve,16.6,19,13.6
03063,11819,Kurityán,15.3,19,14.4
03063,34069,Ormosbánya,20.7,24,14.4
03063,24606,Szuhogy,22.7,25,14.8
03063,05591,Izsófalva,23.2,27,15.8
03063,20871,Szin,27.6,33,17.2
03063,34120,Rudolftelep,23.7,32,17.2
03063,33419,Perkupa,25.7,28,17.3
03063,11110,Szuhakálló,20.8,26,18.1
03063,08077,Szendrő,27.3,31,18.6
03063,25159,Bánhorváti,30.0,36,19.4
03063,16753,Szalonna,28.8,32,19.8
03063,27456,Szendrőlád,33.9,37,20.1
14836,15291,Újszász,12.5,14,5.3
14836,05777,Szászberek,11.1,14,7.5
14836,27854,Szolnok,11.3,13,8.9
14836,27872,Abony,19.7,20,9.0
14836,11305,Besenyszög,23.8,26,12.6
14836,17808,Újszilvás,26.5,26,12.7
14836,15811,Jászboldogháza,29.2,38,13.9
14836,17303,Tápiógyörgye,21.7,24,14.1
14836,21111,Jászladány,18.5,21,14.4
14836,07490,Tószeg,20.9,27,14.8
14836,30711,Jászalsószentgyörgy,48.6,83,16.4
14836,05874,Szajol,21.8,27,16.8
14836,03373,Tiszapüspöki,30.3,26,17.5
14836,22008,Törtel,30.1,34,18.9
14836,14146,Tápiószele,29.0,33,19.4
14836,02769,Tápiószőlős,35.1,38,19.5
14836,31866,Tiszavárkony,30.2,37,20.0
14836,22859,Jánoshida,26.4,29,20.2
14836,25265,Alattyán,24.9,29,21.0
14836,14207,Rákóczifalva,25.5,36,21.8
21722,07241,Apc,4.8,5,2.9
21722,33686,Petőfibánya,5.0,8,3.6
21722,30401,Lőrinci,6.2,6,4.3
21722,05883,Palotás,10.7,13,4.8
21722,03993,Héhalom,12.4,12,5.5
21722,27650,Rózsaszentmárton,9.7,11,5.6
21722,08712,Jobbágyi,6.8,5,5.8
21722,20242,Heréd,7.5,7,6.9
21722,09982,Szűcsi,12.5,14,7.8
21722,17181,Ecséd,15.1,20,9.5
21722,08323,Gyöngyöspata,19.0,26,10.2
21722,30270,Csécse,14.9,14,10.3
21722,19044,Szurdokpüspöki,13.4,13,10.6
21722,22488,Verseg,12.8,12,11.1
21722,22309,Hatvan,14.5,14,11.8
21722,21634,Szirák,16.9,21,11.8
21722,04145,Hort,23.3,21,12.8
21722,31486,Nagyréde,34.6,29,13.2
21722,30696,Kartal,17.9,18,14.0
21722,08642,Kálló,18.1,19,14.5
16203,20172,Tiszabezdéd,5.3,7,3.9
16203,27544,Tiszaszentmárton,9.8,13,4.1
16203,18528,Eperjeske,13.8,18,6.5
16203,09919,Tuzsér,9.2,11,8.6
16203,17826,Mándok,12.9,18,9.0
16203,31608,Zemplénagárd,13.8,20,9.5
16203,26091,Lónya,20.4,28,11.7
16203,20844,Lácacséke,22.5,31,13.9
16203,32656,Mezőladány,19.1,24,14.4
16203,22415,Fényeslitke,15.6,19,14.6
16203,16957,Tornyospálca,25.0,35,16.8
16203,03647,Döge,20.4,20,17.0
16203,03586,Szabolcsveresmart,27.1,28,17.5
16203,19220,Ricse,23.8,33,17.9
16203,04446,Tiszakerecseny,29.6,37,18.8
16203,09265,Kisvárda,22.8,23,21.2
16203,27748,Pap,26.6,30,21.3
16203,09353,Aranyosapáti,27.6,34,22.5
16203,08554,Tiszakanyár,30.1,32,23.8
16203,07995,Lövőpetri,32.5,39,24.5
24590,18698,Bázakerettye,13.1,14,5.3
24590,12122,Letenye,6.5,7,5.5
24590,23144,Becsehely,11.3,14,6.3
24590,33987,Muraszemenye,16.0,18,7.1
24590,25113,Tótszerdahely,13.9,16,10.8
24590,06178,Eszteregnye,27.5,24,12.3
24590,29160,Páka,23.8,25,13.0
24590,21014,Molnári,17.6,20,14.1
24590,32638,Tornyiszentmiklós,27.2,24,14.4
24590,28167,Lovászi,29.6,25,14.8
24590,07700,Szepetnek,22.9,24,14.9
24590,06530,Pusztamagyaród,29.0,34,16.8
24590,29364,Csömödér,29.0,32,17.0
24590,25210,Murakeresztúr,25.0,29,18.2
24590,02097,Gutorfölde,36.2,40,19.3
24590,18564,Zalaszentbalázs,47.2,38,19.9
24590,12575,Lenti,41.7,38,20.8
24590,30933,Nagykanizsa,36.8,31,21.4
24590,31592,Rédics,46.3,44,22.3
24590,10269,Hahót,54.3,45,24.0
06275,17428,Rozsály,2.6,4,1.9
06275,29799,Méhtelek,6.5,9,4.3
06275,24095,Csengersima,14.4,17,6.7
06275,12928,Csaholc,14.1,20,11.1
06275,07843,Jánkmajtis,15.5,18,11.3
06275,22239,Botpalád,22.3,26,13.7
06275,30641,Csenger,26.7,30,13.8
06275,23685,Pátyod,24.7,27,14.7
06275,10436,Szamossályi,22.8,27,15.0
06275,16665,Kölcse,25.5,30,16.6
06275,27988,Nagyszekeres,23.7,28,16.8
06275,26851,Csengerújfalu,30.3,33,17.3
06275,17215,Porcsalma,29.0,34,19.1
06275,32692,Penyige,27.5,31,19.7
06275,17817,Tiszabecs,31.8,35,19.9
06275,09681,Cégénydányád,26.0,29,19.9
06275,27146,Komoró,31.5,36,20.0
06275,31398,Tyukod,32.9,39,21.9
06275,08794,Tiszakóród,35.4,40,22.0
06275,31237,Szatmárcseke,37.0,43,22.6
14623,34403,Zákányfalu,4.0,6,3.1
14623,30960,Gyékényes,7.3,11,5.1
14623,13930,Porrogszentkirály,11.1,14,7.6
14623,02404,Surd,9.4,12,8.3
14623,25210,Murakeresztúr,32.7,47,11.4
14623,21315,Csurgó,16.2,20,12.2
14623,21014,Molnári,40.9,46,15.4
14623,30119,Berzence,24.9,30,16.4
14623,07700,Szepetnek,33.7,40,17.7
14623,25113,Tótszerdahely,43.9,51,18.6
14623,27784,Iharosberény,29.7,35,19.8
14623,04853,Somogyudvarhely,29.3,35,21.8
14623,30933,Nagykanizsa,24.0,30,22.0
14623,23144,Becsehely,44.4,44,23.9
14623,26301,Inke,36.0,41,24.6
14623,12122,Letenye,54.6,50,24.7
14623,06178,Eszteregnye,37.0,42,25.6
14623,27526,Miháld,36.6,47,26.1
14623,14979,Nagyrécse,30.9,36,27.3
14623,18546,Somogyszob,50.6,53,27.7
34403,30960,Gyékényes,10.1,13,5.2
34403,02404,Surd,5.9,7,5.3
34403,13930,Porrogszentkirály,13.8,16,6.0
34403,25210,Murakeresztúr,29.3,42,10.1
34403,21315,Csurgó,17.4,20,10.5
34403,21014,Molnári,37.4,42,14.2
34403,07700,Szepetnek,30.3,35,15.6
34403,30119,Berzence,26.1,30,15.9
34403,27784,Iharosberény,30.9,35,16.8
34403,25113,Tótszerdahely,40.5,46,17.8
34403,30933,Nagykanizsa,20.5,25,19.2
34403,04853,Somogyudvarhely,30.5,35,21.5
34403,26301,Inke,37.2,41,21.7
34403,23144,Becsehely,40.9,40,22.6
34403,27526,Miháld,33.2,42,23.0
34403,06178,Eszteregnye,33.6,38,23.4
34403,12122,Letenye,51.1,45,24.1
34403,14979,Nagyrécse,27.4,31,24.2
34403,18546,Somogyszob,51.8,53,25.6
34403,16735,Tarany,50.3,60,27.3
05546,08192,Bordány,7.0,8,5.2
05546,04349,Mórahalom,10.9,13,7.6
05546,21412,Üllés,16.1,18,9.7
05546,17765,Zsombó,12.6,16,9.8
05546,03966,Ruzsa,13.9,14,9.9
05546,13383,Domaszék,12.4,15,10.4
05546,33020,Forráskút,16.0,18,10.8
05546,13161,Röszke,19.9,21,13.2
05546,10339,Ásotthalom,15.5,17,13.2
05546,12007,Szatymaz,20.0,24,14.9
05546,06354,Pusztamérges,20.3,20,16.0
05546,31079,Öttömös,20.4,21,16.2
05546,12025,Csólyospálos,24.4,27,17.0
05546,23676,Balástya,23.6,24,17.0
05546,33367,Szeged,23.6,27,19.4
05546,27571,Kelebia,29.2,27,20.5
05546,31705,Sándorfalva,26.5,32,21.3
05546,15158,Zsana,30.9,33,21.7
05546,13806,Kömpöc,31.1,32,22.1
05546,16966,Tiszasziget,36.0,47,22.9
11466,08590,Tab,4.8,7,4.1
11466,05272,Kánya,9.8,13,7.5
11466,04598,Kereki,17.6,20,8.0
11466,19460,Balatonendréd,20.7,27,8.8
11466,18148,Kötcse,41.3,46,9.0
11466,14942,Ságvár,25.3,32,10.1
11466,15909,Nágocs,15.3,20,10.8
11466,15510,Kőröshegy,21.8,25,11.3
11466,28714,Andocs,19.7,20,13.1
11466,05263,Karád,25.5,26,13.5
11466,04701,Iregszemcse,20.3,25,14.7
11466,29063,Nagyberény,21.6,27,14.7
11466,06008,Zamárdi,25.0,30,14.8
11466,07117,Balatonföldvár,25.3,30,15.0
11466,24907,Balatonszárszó,31.6,35,16.1
11466,06080,Ádánd,30.5,37,16.4
11466,17631,Siófok,32.5,34,16.5
11466,06017,Magyarkeszi,26.9,32,17.2
11466,20093,Törökkoppány,24.0,26,18.0
11466,08448,Értény,37.2,44,18.4
17400,11165,Szentpéterúr,10.7,12,4.4
17400,31741,Pacsa,8.0,9,5.6
17400,14906,Sármellék,8.9,10,6.2
17400,32081,Alsópáhok,10.3,12,6.5
17400,04002,Zalacsány,12.4,17,7.8
17400,28778,Dióskál,12.6,14,7.9
17400,21476,Felsőrajk,15.1,17,10.0
17400,03814,Hévíz,17.0,20,10.0
17400,18449,Zalaszentmihály,12.7,14,10.2
17400,13736,Zalavár,14.4,16,10.3
17400,18421,Keszthely,18.2,21,11.1
17400,20589,Nagykapornak,21.7,23,11.2
17400,32902,Kehidakustány,16.6,21,11.8
17400,25052,Orosztony,19.1,22,13.1
17400,20613,Búcsúszentlászló,21.3,24,13.2
17400,18041,Karmacs,23.9,27,13.4
17400,07232,Zalaszentlászló,22.0,24,15.5
17400,23898,Rezi,24.7,28,15.9
17400,23302,Gyenesdiás,21.6,23,16.0
17400,21324,Balatonszentgyörgy,20.3,22,16.3
07579,02583,Csesztreg,5.5,7,4.4
07579,12575,Lenti,13.1,14,7.7
07579,03355,Nova,20.0,25,8.6
07579,29364,Csömödér,20.1,22,11.3
07579,18360,Becsvölgye,15.2,17,11.4
07579,18652,Szentgyörgyvölgy,15.7,17,11.4
07579,31592,Rédics,15.0,16,13.1
07579,30313,Zalalövő,15.1,16,14.2
07579,23108,Pankasz,24.7,27,15.0
07579,29160,Páka,23.1,24,15.2
07579,31149,Csonkahegyhát,20.7,22,15.3
07579,29683,Zalatárnok,25.8,29,15.5
07579,02097,Gutorfölde,29.5,34,15.7
07579,27720,Salomvár,23.2,24,16.1
07579,28167,Lovászi,20.1,21,17.0
07579,04455,Nagylengyel,25.9,30,18.2
07579,17020,Bajánsenye,21.4,24,18.4
07579,08068,Gellénháza,27.8,32,18.6
07579,10630,Őriszentpéter,27.0,31,19.3
07579,32638,Tornyiszentmiklós,22.8,23,19.6
24280,32124,Bérbaltavár,6.9,8,5.6
24280,32522,Zalaszentgrót,9.0,12,6.3
24280,21050,Pókaszepetk,10.8,12,6.5
24280,12609,Türje,10.0,12,7.1
24280,20880,Hosszúpereszteg,14.4,16,12.4
24280,07232,Zalaszentlászló,15.7,19,12.6
24280,09724,Győrvár,26.2,32,13.3
24280,33428,Egervár,28.9,31,13.4
24280,07667,Oszkó,16.9,20,14.0
24280,18193,Gógánfa,18.2,21,14.1
24280,02608,Zalaszentiván,18.6,22,14.5
24280,21397,Sümegcsehi,21.2,24,14.8
24280,32902,Kehidakustány,18.0,21,15.5
24280,19512,Alsónemesapáti,21.5,25,16.0
24280,20589,Nagykapornak,22.9,25,17.0
24280,07427,Bazsi,26.1,29,17.3
24280,23010,Ukk,22.8,26,17.3
24280,18041,Karmacs,24.1,28,17.7
24280,04640,Kám,22.0,24,18.2
24280,04002,Zalacsány,22.2,26,18.8
28495,30368,Bagod,7.7,10,3.4
28495,33428,Egervár,16.0,16,6.6
28495,08828,Teskánd,10.8,15,6.7
28495,02608,Zalaszentiván,15.4,16,7.9
28495,30942,Gersekarát,25.1,30,8.3
28495,32054,Zalaegerszeg,11.3,17,8.7
28495,09724,Győrvár,23.6,26,10.6
28495,17729,Szarvaskend,20.0,25,11.5
28495,27720,Salomvár,14.6,20,12.1
28495,31149,Csonkahegyhát,20.2,24,13.1
28495,21050,Pókaszepetk,27.1,29,13.7
28495,19512,Alsónemesapáti,21.5,22,13.8
28495,06716,Nádasd,22.1,24,13.8
28495,04455,Nagylengyel,19.9,25,14.1
28495,04695,Vasvár,27.9,32,14.9
28495,17543,Bocfölde,25.0,30,15.1
28495,08068,Gellénháza,21.5,26,15.9
28495,07667,Oszkó,33.2,35,16.6
28495,30313,Zalalövő,22.0,25,16.9
28495,30429,Egyházashollós,34.3,38,17.4
04002,32902,Kehidakustány,5.1,7,4.1
04002,20589,Nagykapornak,10.6,10,7.0
04002,11165,Szentpéterúr,21.1,24,7.0
04002,18041,Karmacs,13.8,17,7.2
04002,03814,Hévíz,10.7,13,7.2
04002,17400,Zalaapáti,12.4,17,7.8
04002,07232,Zalaszentlászló,9.8,12,7.8
04002,32081,Alsópáhok,13.2,12,8.1
04002,23898,Rezi,19.7,24,11.1
04002,31741,Pacsa,18.4,21,11.5
04002,14906,Sármellék,14.6,15,11.8
04002,20613,Búcsúszentlászló,22.2,22,12.1
04002,19512,Alsónemesapáti,18.6,18,12.7
04002,18421,Keszthely,18.3,19,12.7
04002,32522,Zalaszentgrót,14.3,17,13.3
04002,18449,Zalaszentmihály,22.7,23,13.4
04002,33288,Zalaszántó,25.3,27,14.8
04002,28778,Dióskál,19.7,25,15.4
04002,23302,Gyenesdiás,21.7,22,15.7
04002,21476,Felsőrajk,25.4,30,16.5
02486,27720,Salomvár,3.8,6,4.3
02486,30368,Bagod,9.2,11,6.5
02486,30313,Zalalövő,11.0,11,7.2
02486,08828,Teskánd,13.3,17,8.8
02486,31149,Csonkahegyhát,10.8,14,9.0
02486,06716,Nádasd,15.2,15,9.6
02486,13453,őrimagyarósd,17.4,19,9.9
02486,17729,Szarvaskend,20.3,25,12.8
02486,18360,Becsvölgye,18.0,22,13.1
02486,23108,Pankasz,14.4,18,13.2
02486,30942,Gersekarát,22.8,30,13.4
02486,04455,Nagylengyel,22.4,26,13.4
02486,31680,Ivánc,25.0,27,13.5
02486,32054,Zalaegerszeg,17.4,22,14.2
02486,08068,Gellénháza,24.0,27,15.6
02486,03911,Csákánydoroszló,26.2,28,16.1
02486,33428,Egervár,22.3,23,16.4
02486,02608,Zalaszentiván,21.8,23,16.7
02486,17543,Bocfölde,27.6,32,17.0
02486,13532,Körmend,25.3,27,17.1
32054,08828,Teskánd,7.4,12,5.5
32054,02608,Zalaszentiván,6.3,8,5.8
32054,19512,Alsónemesapáti,9.5,11,7.0
32054,17543,Bocfölde,15.7,18,7.2
32054,04455,Nagylengyel,11.7,13,8.6
32054,20613,Búcsúszentlászló,15.0,16,9.1
32054,33428,Egervár,10.0,11,9.5
32054,08068,Gellénháza,12.2,14,9.5
32054,30368,Bagod,13.1,17,10.4
32054,31149,Csonkahegyhát,16.8,22,11.1
32054,04738,Bak,17.1,20,11.4
32054,20589,Nagykapornak,16.8,18,12.5
32054,27720,Salomvár,19.8,26,13.7
32054,21050,Pókaszepetk,18.0,21,13.8
32054,18360,Becsvölgye,21.9,25,14.9
32054,18449,Zalaszentmihály,23.2,24,15.1
32054,29683,Zalatárnok,18.8,20,15.6
32054,09724,Győrvár,17.7,20,16.4
32054,30942,Gersekarát,26.7,30,16.8
32054,11165,Szentpéterúr,26.1,28,17.8
29993,12609,Türje,14.2,16,6.0
29993,11679,Jánosháza,8.1,10,6.7
29993,18193,Gógánfa,10.1,14,6.9
29993,23010,Ukk,15.0,15,8.9
29993,20880,Hosszúpereszteg,19.9,20,9.0
29993,10232,Egyházashetye,19.6,20,11.8
29993,29957,Káld,17.5,19,12.2
29993,24280,Zalabér,20.0,23,12.3
29993,32124,Bérbaltavár,25.0,27,12.7
29993,30924,Csabrendek,25.9,26,14.5
29993,21397,Sümegcsehi,21.2,24,14.7
29993,32522,Zalaszentgrót,20.5,24,15.3
29993,25654,Kerta,17.8,19,15.8
29993,07427,Bazsi,26.0,29,16.9
29993,04631,Tüskevár,19.7,19,17.1
29993,26152,Gérce,22.1,22,17.4
29993,22318,Nyőgér,37.0,39,17.9
29993,04640,Kám,29.0,27,18.2
29993,21050,Pókaszepetk,29.0,32,18.4
29993,25593,Sümeg,26.1,25,18.5
27207,23010,Ukk,3.5,4,2.6
27207,18193,Gógánfa,5.0,6,3.4
27207,30924,Csabrendek,8.8,10,5.0
27207,21397,Sümegcsehi,13.8,16,7.5
27207,25593,Sümeg,9.0,9,8.4
27207,07427,Bazsi,11.8,13,8.7
27207,12609,Türje,16.1,18,10.2
27207,11679,Jánosháza,14.0,14,12.4
27207,14270,Káptalanfa,20.5,26,12.8
27207,04631,Tüskevár,24.0,23,13.3
27207,33288,Zalaszántó,19.5,22,14.1
27207,32522,Zalaszentgrót,22.4,26,15.4
27207,24004,Nyirád,18.7,20,15.4
27207,26569,Somlóvásárhely,29.8,28,15.8
27207,14182,Várvölgy,26.1,31,15.9
27207,25654,Kerta,22.0,22,16.3
27207,24280,Zalabér,21.9,25,16.6
27207,07232,Zalaszentlászló,27.8,31,17.9
27207,10232,Egyházashetye,25.5,24,18.4
27207,23898,Rezi,26.6,34,19.0
12654,29434,Tapolca,5.1,8,4.2
12654,24004,Nyirád,13.5,15,6.5
12654,17871,Lesencetomaj,12.3,16,8.2
12654,14553,Kapolcs,23.4,26,11.2
12654,25593,Sümeg,12.2,15,11.3
12654,02787,Nemesgulács,14.6,19,12.0
12654,14182,Várvölgy,22.9,31,12.9
12654,07898,Halimba,17.5,20,13.0
12654,14270,Káptalanfa,31.2,37,13.3
12654,25858,Köveskál,22.0,25,13.3
12654,30924,Csabrendek,21.0,26,15.4
12654,23454,Kővágóörs,21.1,26,15.4
12654,07427,Bazsi,20.9,25,15.6
12654,33288,Zalaszántó,25.8,32,16.4
12654,12238,Balatonederics,21.4,25,16.4
12654,22327,Badacsonytomaj,19.8,24,16.6
12654,24891,Szigliget,20.6,26,17.5
12654,21397,Sümegcsehi,22.9,27,18.0
12654,05625,Révfülöp,25.7,34,18.7
12654,32276,Devecser,23.4,26,19.4
23834,06716,Nádasd,7.5,7,6.4
23834,13453,őrimagyarósd,9.7,11,6.8
23834,27720,Salomvár,7.9,11,7.4
23834,30313,Zalalövő,11.9,12,7.6
23834,30368,Bagod,14.0,18,8.4
23834,31680,Ivánc,17.3,19,10.1
23834,17729,Szarvaskend,16.4,19,11.0
23834,23108,Pankasz,17.6,18,12.0
23834,08828,Teskánd,18.2,23,12.2
23834,03911,Csákánydoroszló,18.5,20,12.4
23834,31149,Csonkahegyhát,14.9,19,12.5
23834,30942,Gersekarát,17.5,23,13.0
23834,13532,Körmend,17.6,19,14.0
23834,26736,Rábagyarmat,28.6,31,16.0
23834,18360,Becsvölgye,22.1,27,16.2
23834,04455,Nagylengyel,27.3,33,17.1
23834,10630,Őriszentpéter,25.0,28,17.3
23834,02884,Vasalja,24.2,29,17.3
23834,32054,Zalaegerszeg,22.2,28,17.5
23834,33428,Egervár,27.2,30,18.3
16896,11165,Szentpéterúr,3.1,5,2.5
16896,31741,Pacsa,5.5,6,4.2
16896,18449,Zalaszentmihály,6.7,6,4.4
16896,17400,Zalaapáti,11.5,13,6.5
16896,20613,Búcsúszentlászló,15.3,17,7.0
16896,20589,Nagykapornak,15.7,16,7.5
16896,21476,Felsőrajk,10.4,12,8.5
16896,04002,Zalacsány,21.9,25,9.1
16896,28778,Dióskál,12.3,13,9.3
16896,19512,Alsónemesapáti,21.3,20,11.5
16896,32081,Alsópáhok,19.8,20,12.5
16896,14906,Sármellék,18.4,19,12.7
16896,32902,Kehidakustány,26.0,30,12.8
16896,10269,Hahót,17.6,19,13.3
16896,17543,Bocfölde,23.3,26,13.5
16896,19080,Söjtör,23.9,26,13.6
16896,04738,Bak,18.7,21,13.9
16896,03814,Hévíz,26.5,29,14.7
16896,25052,Orosztony,20.0,22,15.4
16896,13736,Zalavár,23.9,25,15.9
12496,21050,Pókaszepetk,4.6,5,4.4
12496,32522,Zalaszentgrót,19.8,23,7.1
12496,24280,Zalabér,11.5,14,7.4
12496,19512,Alsónemesapáti,17.0,15,8.6
12496,02608,Zalaszentiván,11.6,14,8.7
12496,33428,Egervár,21.9,22,9.8
12496,20589,Nagykapornak,11.4,11,10.1
12496,07232,Zalaszentlászló,26.5,31,10.4
12496,32124,Bérbaltavár,11.9,12,10.8
